s_fpssm0,s_fpssm1,s_fpssm2,s_fpssm3,s_fpssm4,s_fpssm5,s_fpssm6,s_fpssm7,s_fpssm8,s_fpssm9,s_fpssm10,s_fpssm11,s_fpssm12,s_fpssm13,s_fpssm14,s_fpssm15,s_fpssm16,s_fpssm17,s_fpssm18,s_fpssm19,s_fpssm20,s_fpssm21,s_fpssm22,s_fpssm23,s_fpssm24,s_fpssm25,s_fpssm26,s_fpssm27,s_fpssm28,s_fpssm29,s_fpssm30,s_fpssm31,s_fpssm32,s_fpssm33,s_fpssm34,s_fpssm35,s_fpssm36,s_fpssm37,s_fpssm38,s_fpssm39,s_fpssm40,s_fpssm41,s_fpssm42,s_fpssm43,s_fpssm44,s_fpssm45,s_fpssm46,s_fpssm47,s_fpssm48,s_fpssm49,s_fpssm50,s_fpssm51,s_fpssm52,s_fpssm53,s_fpssm54,s_fpssm55,s_fpssm56,s_fpssm57,s_fpssm58,s_fpssm59,s_fpssm60,s_fpssm61,s_fpssm62,s_fpssm63,s_fpssm64,s_fpssm65,s_fpssm66,s_fpssm67,s_fpssm68,s_fpssm69,s_fpssm70,s_fpssm71,s_fpssm72,s_fpssm73,s_fpssm74,s_fpssm75,s_fpssm76,s_fpssm77,s_fpssm78,s_fpssm79,s_fpssm80,s_fpssm81,s_fpssm82,s_fpssm83,s_fpssm84,s_fpssm85,s_fpssm86,s_fpssm87,s_fpssm88,s_fpssm89,s_fpssm90,s_fpssm91,s_fpssm92,s_fpssm93,s_fpssm94,s_fpssm95,s_fpssm96,s_fpssm97,s_fpssm98,s_fpssm99,s_fpssm100,s_fpssm101,s_fpssm102,s_fpssm103,s_fpssm104,s_fpssm105,s_fpssm106,s_fpssm107,s_fpssm108,s_fpssm109,s_fpssm110,s_fpssm111,s_fpssm112,s_fpssm113,s_fpssm114,s_fpssm115,s_fpssm116,s_fpssm117,s_fpssm118,s_fpssm119,s_fpssm120,s_fpssm121,s_fpssm122,s_fpssm123,s_fpssm124,s_fpssm125,s_fpssm126,s_fpssm127,s_fpssm128,s_fpssm129,s_fpssm130,s_fpssm131,s_fpssm132,s_fpssm133,s_fpssm134,s_fpssm135,s_fpssm136,s_fpssm137,s_fpssm138,s_fpssm139,s_fpssm140,s_fpssm141,s_fpssm142,s_fpssm143,s_fpssm144,s_fpssm145,s_fpssm146,s_fpssm147,s_fpssm148,s_fpssm149,s_fpssm150,s_fpssm151,s_fpssm152,s_fpssm153,s_fpssm154,s_fpssm155,s_fpssm156,s_fpssm157,s_fpssm158,s_fpssm159,s_fpssm160,s_fpssm161,s_fpssm162,s_fpssm163,s_fpssm164,s_fpssm165,s_fpssm166,s_fpssm167,s_fpssm168,s_fpssm169,s_fpssm170,s_fpssm171,s_fpssm172,s_fpssm173,s_fpssm174,s_fpssm175,s_fpssm176,s_fpssm177,s_fpssm178,s_fpssm179,s_fpssm180,s_fpssm181,s_fpssm182,s_fpssm183,s_fpssm184,s_fpssm185,s_fpssm186,s_fpssm187,s_fpssm188,s_fpssm189,s_fpssm190,s_fpssm191,s_fpssm192,s_fpssm193,s_fpssm194,s_fpssm195,s_fpssm196,s_fpssm197,s_fpssm198,s_fpssm199,s_fpssm200,s_fpssm201,s_fpssm202,s_fpssm203,s_fpssm204,s_fpssm205,s_fpssm206,s_fpssm207,s_fpssm208,s_fpssm209,s_fpssm210,s_fpssm211,s_fpssm212,s_fpssm213,s_fpssm214,s_fpssm215,s_fpssm216,s_fpssm217,s_fpssm218,s_fpssm219,s_fpssm220,s_fpssm221,s_fpssm222,s_fpssm223,s_fpssm224,s_fpssm225,s_fpssm226,s_fpssm227,s_fpssm228,s_fpssm229,s_fpssm230,s_fpssm231,s_fpssm232,s_fpssm233,s_fpssm234,s_fpssm235,s_fpssm236,s_fpssm237,s_fpssm238,s_fpssm239,s_fpssm240,s_fpssm241,s_fpssm242,s_fpssm243,s_fpssm244,s_fpssm245,s_fpssm246,s_fpssm247,s_fpssm248,s_fpssm249,s_fpssm250,s_fpssm251,s_fpssm252,s_fpssm253,s_fpssm254,s_fpssm255,s_fpssm256,s_fpssm257,s_fpssm258,s_fpssm259,s_fpssm260,s_fpssm261,s_fpssm262,s_fpssm263,s_fpssm264,s_fpssm265,s_fpssm266,s_fpssm267,s_fpssm268,s_fpssm269,s_fpssm270,s_fpssm271,s_fpssm272,s_fpssm273,s_fpssm274,s_fpssm275,s_fpssm276,s_fpssm277,s_fpssm278,s_fpssm279,s_fpssm280,s_fpssm281,s_fpssm282,s_fpssm283,s_fpssm284,s_fpssm285,s_fpssm286,s_fpssm287,s_fpssm288,s_fpssm289,s_fpssm290,s_fpssm291,s_fpssm292,s_fpssm293,s_fpssm294,s_fpssm295,s_fpssm296,s_fpssm297,s_fpssm298,s_fpssm299,s_fpssm300,s_fpssm301,s_fpssm302,s_fpssm303,s_fpssm304,s_fpssm305,s_fpssm306,s_fpssm307,s_fpssm308,s_fpssm309,s_fpssm310,s_fpssm311,s_fpssm312,s_fpssm313,s_fpssm314,s_fpssm315,s_fpssm316,s_fpssm317,s_fpssm318,s_fpssm319,s_fpssm320,s_fpssm321,s_fpssm322,s_fpssm323,s_fpssm324,s_fpssm325,s_fpssm326,s_fpssm327,s_fpssm328,s_fpssm329,s_fpssm330,s_fpssm331,s_fpssm332,s_fpssm333,s_fpssm334,s_fpssm335,s_fpssm336,s_fpssm337,s_fpssm338,s_fpssm339,s_fpssm340,s_fpssm341,s_fpssm342,s_fpssm343,s_fpssm344,s_fpssm345,s_fpssm346,s_fpssm347,s_fpssm348,s_fpssm349,s_fpssm350,s_fpssm351,s_fpssm352,s_fpssm353,s_fpssm354,s_fpssm355,s_fpssm356,s_fpssm357,s_fpssm358,s_fpssm359,s_fpssm360,s_fpssm361,s_fpssm362,s_fpssm363,s_fpssm364,s_fpssm365,s_fpssm366,s_fpssm367,s_fpssm368,s_fpssm369,s_fpssm370,s_fpssm371,s_fpssm372,s_fpssm373,s_fpssm374,s_fpssm375,s_fpssm376,s_fpssm377,s_fpssm378,s_fpssm379,s_fpssm380,s_fpssm381,s_fpssm382,s_fpssm383,s_fpssm384,s_fpssm385,s_fpssm386,s_fpssm387,s_fpssm388,s_fpssm389,s_fpssm390,s_fpssm391,s_fpssm392,s_fpssm393,s_fpssm394,s_fpssm395,s_fpssm396,s_fpssm397,s_fpssm398,s_fpssm399
107,12,7,16,46,5,20,15,19,10,5,16,12,9,46,57,32,21,15,15,1,166,10,16,14,45,49,9,36,0,0,82,5,3,23,18,17,18,3,0,0,6,57,39,3,4,16,7,18,0,0,11,4,4,7,16,8,14,5,0,3,9,34,137,9,11,54,15,23,0,1,10,0,1,27,19,9,20,0,0,3,4,1,4,61,0,3,2,10,4,3,3,4,6,15,13,12,9,14,8,9,22,12,18,19,82,50,3,49,0,3,36,8,3,30,24,12,23,6,1,8,17,25,79,6,52,143,4,27,1,0,37,8,1,41,22,15,9,9,3,17,13,24,29,34,15,18,185,27,1,1,15,14,6,28,43,20,33,9,4,0,16,16,4,11,22,13,0,80,0,3,12,7,9,6,5,5,14,27,1,5,9,5,3,13,1,0,0,11,43,26,2,12,12,3,2,3,21,2,36,6,15,4,18,48,25,24,4,32,92,149,21,102,38,56,17,24,66,24,81,4,48,16,21,12,28,41,2,31,0,0,94,3,3,24,22,21,14,5,0,1,6,2,2,6,5,4,0,7,4,10,4,41,1,18,8,9,9,3,2,2,4,8,7,22,3,3,2,19,15,25,1,20,84,6,7,4,47,34,15,7,17,12,41,25,25,46,6,57,3,1,39,11,6,373,34,24,31,9,1,37,23,34,48,43,21,52,16,41,6,2,32,12,4,80,153,44,27,15,9,11,9,11,11,23,7,13,1,19,7,6,10,11,6,22,31,66,15,7,9,0,4,4,1,7,3,2,1,18,1,2,1,5,22,1,2,4,40,31,0,3,5,2,3,25,7,4,7,30,5,3,3,6,35,3,11,5,28,57,5,16,5,2,7,28,1,10,2,8,51,25,7,25,8,20,9,13,16,7,76
49,12,17,7,13,24,12,14,32,2,3,6,21,4,50,64,24,5,5,4,1,91,23,4,12,28,14,7,27,3,0,47,1,4,14,14,12,16,6,4,2,5,41,19,16,11,7,4,21,1,0,4,4,0,3,9,5,0,1,3,1,7,49,104,11,21,33,10,26,0,0,17,3,0,12,20,7,4,5,1,2,1,3,2,28,0,1,5,6,1,1,2,9,2,2,6,5,4,2,8,2,16,21,13,11,89,21,3,23,0,0,14,8,2,23,16,16,2,6,0,3,21,10,30,2,38,79,3,19,0,0,18,5,1,25,9,11,2,2,4,21,3,16,8,15,11,7,105,16,0,1,9,7,0,10,16,2,8,5,4,2,2,4,3,4,2,4,2,20,2,1,0,0,6,5,4,1,5,12,2,0,5,3,4,28,6,1,0,10,66,24,2,34,12,5,2,6,5,6,37,3,6,1,1,22,6,2,0,5,59,99,2,78,18,20,4,9,16,7,41,2,25,14,5,5,18,12,3,8,0,0,48,2,0,10,5,2,4,0,0,1,1,1,2,3,6,0,0,11,10,16,2,41,10,1,2,3,2,2,5,2,1,2,2,13,8,1,1,6,12,10,0,12,70,14,3,3,13,33,8,12,12,19,15,26,40,20,17,25,2,3,14,15,3,326,36,19,12,10,4,11,0,34,32,21,20,14,16,13,1,2,3,15,7,29,106,28,2,7,0,7,10,21,7,5,17,8,9,16,2,2,8,12,9,10,30,52,8,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,2,0,11,5,1,1,11,20,2,2,0,6,30,0,8,0,5,2,22,10,3,5,6,32,15,2,20,15,11,10,14,4,9,71
73,24,7,12,24,23,15,9,25,8,4,16,12,6,31,30,10,6,5,16,5,157,21,15,19,34,32,6,33,2,6,71,12,2,33,12,16,15,6,7,2,24,88,29,14,15,12,14,27,2,0,17,5,3,10,22,15,7,15,5,5,7,49,190,16,23,65,9,35,2,0,15,4,4,33,25,12,5,7,1,8,3,2,1,39,2,1,6,10,3,3,0,13,5,8,4,4,5,0,3,0,18,19,21,5,69,35,4,24,5,4,29,7,8,5,12,11,9,4,4,11,20,23,56,8,40,107,7,29,1,0,35,8,0,21,20,18,6,5,3,24,22,54,33,35,22,21,277,30,0,2,20,9,7,56,43,11,20,12,2,0,19,13,12,8,13,10,3,44,0,1,22,4,7,4,6,8,8,15,0,4,8,3,3,27,8,5,0,10,90,31,13,30,18,16,1,9,10,5,61,4,16,12,4,47,12,10,1,26,74,133,7,87,72,7,2,14,33,23,50,5,24,14,8,10,18,14,4,15,1,1,48,8,2,12,11,11,11,4,5,0,2,2,4,8,5,3,6,3,29,23,4,45,14,0,0,1,9,4,19,0,5,0,2,22,4,0,1,6,16,20,1,21,97,4,4,4,13,52,14,12,21,16,14,17,7,11,7,13,2,0,17,8,1,182,16,9,12,0,6,21,24,46,29,33,40,32,24,16,5,3,26,11,6,68,120,53,22,8,6,8,23,26,13,21,16,20,9,24,9,1,19,12,4,33,30,98,16,7,9,0,1,0,2,5,6,4,0,5,0,3,1,7,24,0,2,3,20,29,1,2,4,4,3,19,5,2,1,43,7,2,2,9,53,3,4,6,26,84,5,17,18,4,4,58,9,12,1,14,119,58,14,63,35,9,12,28,37,20,179
51,15,7,7,28,14,17,16,26,8,8,14,8,1,16,11,11,14,16,8,1,57,8,10,11,15,12,1,21,0,3,25,9,2,3,2,4,26,7,0,0,3,7,7,10,4,6,1,11,0,0,1,7,1,7,2,2,12,5,0,1,5,17,72,9,9,26,1,23,0,1,5,4,1,3,6,3,16,7,0,6,0,1,3,37,0,0,0,5,6,5,1,4,5,2,9,2,8,7,6,3,14,7,7,11,27,9,0,19,2,2,4,14,2,10,4,2,12,8,0,4,17,10,21,6,12,42,1,10,0,0,21,5,2,6,3,2,14,3,0,6,8,11,10,20,7,4,90,19,2,1,8,9,6,14,8,9,22,11,3,0,14,7,1,2,3,1,3,32,1,5,3,3,4,2,0,1,9,2,0,0,0,0,0,15,0,0,0,9,34,12,1,25,8,3,0,3,16,8,13,6,4,1,2,30,4,5,0,26,51,81,2,68,49,6,1,6,52,19,23,1,6,8,13,3,9,10,5,13,0,0,19,5,1,9,2,1,5,4,0,0,4,0,0,9,2,0,0,8,16,14,1,51,21,1,0,2,14,11,14,0,1,0,2,17,0,3,0,13,2,10,0,12,60,0,0,0,43,38,2,2,4,3,6,15,6,8,2,14,0,0,9,4,3,65,1,0,18,12,0,8,10,12,10,18,6,8,4,19,2,0,6,5,6,22,37,22,8,12,4,10,6,14,14,22,9,10,0,22,5,1,6,20,4,25,15,45,28,12,7,0,3,0,0,3,1,0,1,6,0,0,1,2,5,0,1,2,5,4,0,0,0,3,2,4,2,4,0,16,2,1,1,5,11,1,2,3,12,19,3,10,5,2,2,30,4,5,2,10,37,12,7,28,7,9,5,10,21,8,38
449,46,19,53,69,69,77,89,34,36,40,26,49,32,125,178,81,38,17,58,25,491,47,31,17,147,64,58,75,4,23,143,18,15,48,83,40,49,14,12,7,40,243,109,5,50,44,36,29,7,5,26,12,7,47,68,31,17,9,7,20,34,100,460,20,49,155,69,46,1,3,14,7,7,50,55,10,17,15,2,8,2,1,6,4,1,0,2,5,2,1,0,10,13,9,14,11,17,10,4,40,262,50,56,23,658,183,25,111,4,24,111,32,23,75,89,41,47,16,14,30,88,54,208,34,199,516,60,49,4,7,65,10,13,77,80,31,31,16,14,60,36,56,75,25,49,59,885,29,2,6,17,9,15,66,102,21,37,8,4,5,25,24,18,7,34,14,7,131,1,4,7,5,24,24,15,4,13,41,1,29,9,5,7,17,9,2,5,6,182,101,3,51,38,20,15,41,23,30,159,29,55,14,30,68,54,25,21,25,209,746,20,268,177,115,44,41,88,58,178,17,169,43,26,24,110,60,16,22,10,10,232,24,7,37,27,16,10,3,6,16,18,6,11,11,11,6,5,5,23,31,5,91,27,11,18,25,18,5,30,8,18,8,9,19,8,5,9,44,41,98,3,36,622,26,28,7,87,266,23,38,33,21,39,21,48,44,25,36,7,23,15,3,12,719,86,40,13,20,16,154,115,126,123,74,119,83,110,75,8,22,54,16,38,153,657,249,25,47,26,74,63,42,43,25,57,40,36,16,19,23,31,23,7,95,178,334,33,11,34,3,15,6,3,1,21,3,7,13,2,9,5,16,63,7,12,8,62,60,1,4,8,2,6,10,4,4,4,59,5,17,1,20,176,29,10,4,60,257,4,50,13,15,23,43,29,15,18,19,234,142,8,89,43,48,26,62,38,15,480
43,1,2,1,15,1,2,22,5,2,4,2,9,11,6,20,4,6,6,2,0,47,5,0,3,7,0,1,16,0,0,22,7,1,3,0,3,5,7,0,0,3,16,3,0,2,1,0,2,0,0,3,0,0,5,2,0,0,0,0,2,0,3,20,1,1,9,1,2,0,0,0,3,0,2,3,1,0,1,0,2,0,0,0,6,0,0,0,0,2,0,0,0,3,0,1,3,0,1,2,2,8,4,1,2,18,5,6,11,0,0,6,3,0,2,2,1,7,1,0,0,1,1,16,0,8,27,0,5,0,0,0,1,0,3,1,0,0,0,1,14,4,6,1,16,6,1,106,1,2,2,3,11,10,8,13,6,12,1,1,0,2,0,0,0,8,4,0,7,0,0,2,1,0,0,0,0,0,0,0,6,0,1,0,3,1,0,0,2,27,6,0,14,13,1,1,7,7,7,18,6,2,0,0,6,1,0,0,2,13,28,2,28,21,6,2,2,5,8,13,0,3,1,2,0,4,4,0,0,0,0,10,0,0,2,2,2,0,0,0,5,0,0,0,1,0,0,2,0,5,5,0,15,1,0,1,1,2,0,4,1,2,0,0,1,0,0,0,2,1,4,0,6,31,7,0,2,15,17,1,4,1,2,1,1,7,0,4,2,1,0,0,3,1,76,7,2,14,1,1,14,3,4,3,5,6,2,10,1,0,0,2,2,0,5,20,2,4,1,0,10,0,3,1,4,3,1,2,3,3,4,1,7,3,0,2,11,0,2,3,0,0,0,2,2,0,0,0,2,2,3,0,1,7,0,1,0,13,6,3,0,1,0,0,0,1,1,0,6,0,1,0,2,19,0,0,0,6,23,1,11,1,1,1,6,1,3,2,0,11,8,2,13,9,0,0,2,5,1,21
26,0,0,0,4,1,4,5,2,1,0,0,4,0,4,9,12,0,0,1,0,29,0,0,6,3,2,8,0,0,0,6,0,0,0,0,0,0,1,0,0,2,18,3,0,0,0,0,0,0,0,2,2,0,0,6,1,0,0,0,0,0,4,17,0,2,7,3,2,0,1,1,0,3,0,1,2,1,5,0,1,0,0,0,6,0,0,3,2,0,0,0,0,1,0,1,1,0,4,1,0,13,0,0,5,25,3,0,9,0,0,6,0,0,13,1,0,0,0,0,1,3,0,3,0,12,17,0,3,0,1,5,0,0,1,1,0,0,0,0,4,0,0,0,4,1,1,33,2,0,0,0,0,0,0,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,38,0,15,11,21,1,0,0,6,3,0,13,0,0,0,4,5,4,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,3,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4,0,1,26,0,0,0,2,12,3,1,3,1,0,0,5,0,0,10,1,8,1,3,3,59,5,2,4,0,0,9,4,3,0,3,2,1,0,6,1,4,2,1,2,7,33,11,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,3,0,0,0,4,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,1,5,0,3,2,0,0,5,0,0,2,0,12,6,0,8,0,2,1,1,12,2,17
58,5,0,2,5,3,2,16,3,4,8,2,2,0,11,11,8,0,0,10,4,65,6,10,0,16,11,4,25,2,1,18,1,3,10,5,10,7,9,0,0,1,33,5,1,5,4,3,6,5,0,10,3,0,2,6,3,0,0,2,2,2,7,48,0,4,21,4,7,1,0,2,0,0,4,2,0,3,5,1,0,3,0,0,5,0,0,0,5,0,0,0,0,3,0,1,0,2,3,0,1,25,5,10,0,70,20,3,14,0,1,17,2,0,7,9,2,14,1,0,1,5,10,29,0,25,67,5,12,1,0,18,2,0,3,7,1,2,1,1,11,4,5,2,0,8,8,67,4,0,1,3,0,2,5,4,1,13,0,1,0,3,13,5,1,5,1,1,30,0,0,1,0,4,0,1,0,5,14,0,3,0,0,4,0,2,0,4,0,32,12,2,18,5,3,0,2,0,0,20,10,5,5,2,9,11,6,0,6,27,82,3,38,25,20,5,7,11,1,24,0,20,10,3,0,19,13,3,14,2,1,49,0,0,7,3,5,0,5,0,0,2,3,0,0,3,2,0,1,6,6,3,17,1,0,0,0,0,2,2,0,0,1,0,4,0,0,0,0,4,9,0,2,40,0,1,1,13,25,2,6,5,1,6,9,7,3,7,10,0,4,2,3,1,137,15,10,0,0,1,7,0,11,6,2,5,5,8,10,1,2,1,0,2,14,52,18,0,7,2,10,5,6,1,2,11,4,4,10,1,2,5,1,6,0,23,39,3,2,3,1,8,0,0,3,3,1,1,4,0,1,1,0,0,0,0,0,5,3,1,0,0,7,0,3,2,0,0,18,2,0,1,3,20,0,2,0,6,37,0,5,0,5,2,4,6,5,3,6,24,11,2,8,6,7,2,5,3,9,46
35,0,0,1,0,0,0,8,2,3,1,0,5,0,7,10,12,8,0,10,2,52,1,0,0,26,7,1,6,0,1,25,2,2,11,1,1,6,3,0,0,1,3,0,0,0,1,1,0,0,0,1,0,0,2,1,1,0,0,0,2,0,3,16,0,4,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,1,6,0,50,15,0,3,0,0,13,3,0,2,1,0,4,2,1,0,13,7,20,0,18,59,1,15,0,0,11,0,0,1,2,2,0,1,1,7,2,5,8,1,3,0,45,1,0,0,0,0,0,3,2,0,0,0,1,0,11,6,4,0,2,0,0,24,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,3,0,7,2,0,0,4,4,1,6,0,3,5,1,3,0,0,0,1,0,0,1,16,53,1,29,17,1,3,2,4,4,9,0,25,8,1,0,8,4,1,2,0,0,45,1,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,9,0,1,44,0,0,0,1,24,2,2,2,2,3,0,3,3,1,5,0,0,2,0,0,44,5,2,0,1,1,5,0,7,2,2,1,1,6,0,0,0,1,0,2,3,22,4,0,0,0,3,3,0,0,0,7,2,0,3,0,0,1,1,0,1,7,22,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,1,0,0,0,4,0,0,1,0,0,4,0,0,0,3,0,0,0,0,1,0,0,0,1,7,0,4,3,0,1,0,1,1,2,2,21,10,0,13,1,2,1,4,3,0,37
19,5,4,5,0,20,12,2,0,4,1,14,4,0,8,8,7,0,0,5,1,43,1,4,0,16,1,0,5,0,0,31,2,0,0,0,0,2,0,0,0,0,11,0,0,6,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,1,11,0,2,9,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,7,10,0,34,27,0,0,1,2,3,15,2,3,2,1,0,0,0,1,3,5,6,2,15,25,0,0,0,0,7,1,0,2,3,2,0,0,0,1,4,2,9,0,5,7,8,0,0,0,3,0,0,0,0,1,0,0,0,1,5,7,4,0,8,4,0,16,0,0,3,0,0,0,5,5,0,3,0,0,0,0,0,0,0,0,0,0,6,4,0,8,1,0,0,0,0,0,3,0,5,1,0,1,5,1,1,10,15,26,1,26,19,2,1,4,1,10,11,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,3,6,0,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,3,0,2,1,4,2,1,4,0,1,1,0,0,0,0,0,23,5,1,0,1,0,7,3,13,4,0,4,2,0,6,0,0,2,2,3,1,15,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,3,4,0,1,0,3,8,0,6,0,2,1,2,7,3,0,0,6,5,0,14,0,5,2,3,0,0,12
61,5,10,20,20,13,14,5,4,10,13,10,14,7,23,33,18,5,1,17,2,89,10,7,13,37,14,1,17,4,3,38,4,0,7,12,12,2,4,2,0,2,29,10,1,10,9,1,4,0,4,3,1,0,3,11,5,4,0,0,3,3,16,59,2,5,22,5,8,0,0,5,0,0,5,15,3,0,0,0,2,3,4,8,54,5,0,0,17,4,4,0,2,2,8,10,2,1,4,2,3,26,9,13,3,85,24,5,27,0,6,18,3,2,18,22,6,6,2,0,5,13,4,31,2,50,109,8,19,1,0,26,11,6,26,15,6,8,1,1,5,12,6,16,15,14,20,82,13,0,0,12,0,3,14,17,1,6,0,0,0,9,6,8,3,18,7,1,53,0,0,7,2,3,11,5,2,0,7,0,0,1,1,3,4,3,1,2,5,19,11,2,12,2,0,1,1,0,0,15,5,24,3,13,6,15,14,3,13,49,131,12,54,24,30,10,9,19,11,44,1,34,13,11,8,41,23,1,10,1,1,56,7,5,13,6,2,3,4,0,0,0,2,1,1,0,2,0,2,8,24,0,28,4,7,2,3,0,0,8,0,0,0,0,5,0,2,0,9,2,11,0,5,38,1,2,0,6,17,2,5,9,6,13,6,23,16,6,9,1,4,5,4,0,205,30,11,10,1,0,10,7,15,15,12,20,19,1,19,5,10,3,15,4,34,68,23,2,5,3,3,0,9,6,14,7,8,2,5,1,7,5,4,0,13,18,49,0,1,5,0,2,0,4,2,3,1,0,6,0,4,0,3,0,3,0,0,16,7,0,0,4,0,1,4,3,0,0,23,0,3,1,3,17,7,2,0,3,26,2,10,6,1,8,5,6,5,1,1,35,28,3,33,2,13,8,18,0,3,58
109,10,10,4,13,36,8,49,14,19,16,11,11,1,38,69,28,36,0,33,6,117,7,10,3,45,13,5,33,0,0,42,0,0,2,11,14,22,6,2,0,12,45,11,2,6,3,18,12,0,0,12,0,0,3,7,15,3,0,0,14,7,30,72,1,12,17,12,23,0,1,6,1,1,7,16,13,21,1,1,3,8,5,1,71,0,0,7,7,22,23,0,1,4,3,27,10,14,5,29,7,25,7,7,12,180,21,21,41,3,13,17,1,0,30,14,29,18,3,1,7,10,13,79,3,29,120,11,10,0,0,10,4,0,13,17,23,28,4,4,36,15,17,14,9,14,7,189,30,3,2,16,0,2,24,65,13,28,2,3,8,16,8,8,2,20,3,5,75,2,4,5,3,3,6,6,17,13,9,1,9,1,4,7,9,3,1,0,5,85,36,0,12,1,1,5,7,11,9,60,13,12,7,8,3,16,4,10,23,81,168,2,39,27,20,26,32,56,10,77,12,44,7,7,12,25,3,13,15,2,4,99,0,0,7,12,23,5,2,3,0,1,0,0,6,4,1,3,0,7,14,0,37,2,2,7,4,4,3,2,5,4,2,1,3,3,0,10,4,10,14,0,4,58,0,3,7,26,18,14,26,9,4,16,6,19,4,40,43,10,2,5,4,9,211,50,12,37,6,12,47,28,39,38,23,43,8,40,54,8,7,17,6,18,54,266,63,33,12,12,26,17,3,4,3,12,8,17,8,1,3,13,2,1,10,57,84,5,2,12,6,8,0,0,0,1,0,0,4,0,0,0,2,0,0,0,6,19,5,4,6,9,7,4,6,5,0,7,22,3,3,0,3,17,2,5,12,35,71,11,31,20,1,4,4,7,2,8,11,88,41,6,19,4,20,28,29,27,7,136
45,6,10,7,14,6,7,15,0,8,7,1,6,8,10,16,12,9,5,12,2,77,5,5,3,16,3,0,14,0,0,26,1,1,4,4,2,5,0,0,0,1,28,7,4,7,4,2,14,0,0,0,1,0,6,5,5,0,3,1,2,0,10,13,0,4,7,3,2,0,0,0,0,0,2,5,2,0,0,0,3,5,0,0,24,0,0,3,0,3,3,0,4,9,0,0,3,5,5,3,0,5,6,0,0,17,1,2,8,0,1,3,2,0,6,2,1,0,0,0,0,3,5,3,0,5,26,0,2,0,0,1,0,1,7,3,6,0,4,0,11,4,16,15,1,8,8,90,10,5,2,3,5,3,29,22,13,5,11,5,0,0,8,1,0,9,3,1,27,0,1,2,4,1,3,1,1,1,16,0,0,1,3,0,9,0,0,0,4,43,14,0,9,9,3,2,3,1,6,28,3,1,0,3,17,0,1,0,2,41,62,0,28,19,9,0,5,2,5,29,0,30,8,1,0,8,3,4,7,0,0,40,1,0,8,4,3,0,1,0,0,2,1,0,1,0,2,4,0,4,6,1,16,1,1,0,4,0,2,4,2,0,0,2,2,2,0,3,3,5,5,0,3,20,4,1,2,3,9,4,13,3,11,8,5,13,14,6,12,5,0,1,0,1,164,22,12,6,0,1,14,0,9,0,0,9,9,5,5,0,0,2,1,2,15,43,17,5,2,1,4,3,8,1,0,4,3,3,4,8,2,1,1,1,9,8,31,1,2,8,0,0,0,0,2,0,0,0,0,1,0,0,4,10,0,0,1,14,17,0,1,0,8,1,0,1,3,2,7,1,2,2,0,19,0,0,0,19,31,1,5,3,3,2,8,5,6,1,9,32,14,1,8,8,4,2,1,0,3,52
